request,Filing_Jurisdiction:token,Filing_Jurisdiction:id,Filing_Jurisdiction,Filing_Year:token,Filing_Year:id,Filing_Year,Spender_Business_Classification:token,Spender_Business_Classification:id,Spender_Business_Classification,Spender_Industry:token,Spender_Industry:id,Spender_Industry,Spender_Sector:token,Spender_Sector:id,Spender_Sector,#_of_Records,Total_$
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=TX&lby-y=2017&lby-f-ccb=194",lby-s,TX,TX,lby-y,2017,2017,lby-f-ccb,194,"Security services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",2,50001.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=TX&lby-y=2018&lby-f-ccb=194",lby-s,TX,TX,lby-y,2018,2018,lby-f-ccb,194,"Security services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",2,50001.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=AK&lby-y=2018&lby-f-ccb=193",lby-s,AK,AK,lby-y,2018,2018,lby-f-ccb,193,"Marketing research services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",20,50000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=FL&lby-y=2013&lby-f-ccb=184",lby-s,FL,FL,lby-y,2013,2013,lby-f-ccb,184,"Beauty & barber shops",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",8,50000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=FL&lby-y=2016&lby-f-ccb=284",lby-s,FL,FL,lby-y,2016,2016,lby-f-ccb,284,"Drug Prohibition Advocates",lby-f-cci,150,"Drug Policy",lby-f-ccg,10,"Ideology/Single Issue",8,50000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=TX&lby-y=2013&lby-f-ccb=184",lby-s,TX,TX,lby-y,2013,2013,lby-f-ccb,184,"Beauty & barber shops",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",9,50000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=TX&lby-y=2013&lby-f-ccb=185",lby-s,TX,TX,lby-y,2013,2013,lby-f-ccb,185,"Business services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",5,50000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=TX&lby-y=2016&lby-f-ccb=191",lby-s,TX,TX,lby-y,2016,2016,lby-f-ccb,191,"Political consultants & advisers",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",8,50000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=TX&lby-y=2018&lby-f-ccb=191",lby-s,TX,TX,lby-y,2018,2018,lby-f-ccb,191,"Political consultants & advisers",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",2,50000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=IA&lby-y=2018&lby-f-ccb=288",lby-s,IA,IA,lby-y,2018,2018,lby-f-ccb,288,"Health & welfare policy",lby-f-cci,96,"Health & Welfare Policy",lby-f-ccg,10,"Ideology/Single Issue",14,49433.26
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=IA&lby-y=2014&lby-f-ccb=288",lby-s,IA,IA,lby-y,2014,2014,lby-f-ccb,288,"Health & welfare policy",lby-f-cci,96,"Health & Welfare Policy",lby-f-ccg,10,"Ideology/Single Issue",8,49250.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=NE&lby-y=2018&lby-f-ccb=185",lby-s,NE,NE,lby-y,2018,2018,lby-f-ccb,185,"Business services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",103,48783.15
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=KY&lby-y=2016&lby-f-ccb=190",lby-s,KY,KY,lby-y,2016,2016,lby-f-ccb,190,"Employment agencies",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",24,48578.65
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=KY&lby-y=2018&lby-f-ccb=190",lby-s,KY,KY,lby-y,2018,2018,lby-f-ccb,190,"Employment agencies",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",24,48500.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=CA&lby-y=2015&lby-f-ccb=186",lby-s,CA,CA,lby-y,2015,2015,lby-f-ccb,186,"Advertising & public relations services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",37,48000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=KY&lby-y=2015&lby-f-ccb=185",lby-s,KY,KY,lby-y,2015,2015,lby-f-ccb,185,"Business services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",48,48000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=KY&lby-y=2016&lby-f-ccb=185",lby-s,KY,KY,lby-y,2016,2016,lby-f-ccb,185,"Business services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",48,48000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=KY&lby-y=2017&lby-f-ccb=190",lby-s,KY,KY,lby-y,2017,2017,lby-f-ccb,190,"Employment agencies",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",24,48000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=KY&lby-y=2018&lby-f-ccb=188",lby-s,KY,KY,lby-y,2018,2018,lby-f-ccb,188,"Outdoor advertising services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",24,48000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=NJ&lby-y=2018&lby-f-ccb=185",lby-s,NJ,NJ,lby-y,2018,2018,lby-f-ccb,185,"Business services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",1,48000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=CO&lby-y=2016&lby-f-ccb=192",lby-s,CO,CO,lby-y,2016,2016,lby-f-ccb,192,"Management consultants & services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",18,47192.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=IA&lby-y=2017&lby-f-ccb=257",lby-s,IA,IA,lby-y,2017,2017,lby-f-ccb,257,"Republican-based groups (but not official party committees) and generic conservative ones",lby-f-cci,73,"Conservative Policy Organization",lby-f-ccg,10,"Ideology/Single Issue",20,46462.25
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=AK&lby-y=2017&lby-f-ccb=190",lby-s,AK,AK,lby-y,2017,2017,lby-f-ccb,190,"Employment agencies",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",44,46000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=AK&lby-y=2018&lby-f-ccb=190",lby-s,AK,AK,lby-y,2018,2018,lby-f-ccb,190,"Employment agencies",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",32,46000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=KY&lby-y=2017&lby-f-ccb=188",lby-s,KY,KY,lby-y,2017,2017,lby-f-ccb,188,"Outdoor advertising services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",24,46000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=SC&lby-y=2018&lby-f-ccb=283",lby-s,SC,SC,lby-y,2018,2018,lby-f-ccb,283,"Drug Legalization Advocates",lby-f-cci,150,"Drug Policy",lby-f-ccg,10,"Ideology/Single Issue",11,45979.29
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=CT&lby-y=2017&lby-f-ccb=283",lby-s,CT,CT,lby-y,2017,2017,lby-f-ccb,283,"Drug Legalization Advocates",lby-f-cci,150,"Drug Policy",lby-f-ccg,10,"Ideology/Single Issue",12,45371.18
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=MA&lby-y=2017&lby-f-ccb=188",lby-s,MA,MA,lby-y,2017,2017,lby-f-ccb,188,"Outdoor advertising services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",6,45000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=TX&lby-y=2015&lby-f-ccb=256",lby-s,TX,TX,lby-y,2015,2015,lby-f-ccb,256,"Limited Government",lby-f-cci,73,"Conservative Policy Organization",lby-f-ccg,10,"Ideology/Single Issue",3,45000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=IA&lby-y=2018&lby-f-ccb=257",lby-s,IA,IA,lby-y,2018,2018,lby-f-ccb,257,"Republican-based groups (but not official party committees) and generic conservative ones",lby-f-cci,73,"Conservative Policy Organization",lby-f-ccg,10,"Ideology/Single Issue",12,44568.85
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=KY&lby-y=2015&lby-f-ccb=190",lby-s,KY,KY,lby-y,2015,2015,lby-f-ccb,190,"Employment agencies",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",20,44370.82
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=MA&lby-y=2016&lby-f-ccb=194",lby-s,MA,MA,lby-y,2016,2016,lby-f-ccb,194,"Security services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",10,42000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=NY&lby-y=2018&lby-f-ccb=258",lby-s,NY,NY,lby-y,2018,2018,lby-f-ccb,258,"Democratic-based groups (but not official party committees) and generic liberal/progressive ones",lby-f-cci,74,"Liberal Policy Organization",lby-f-ccg,10,"Ideology/Single Issue",12,41568.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=CT&lby-y=2016&lby-f-ccb=185",lby-s,CT,CT,lby-y,2016,2016,lby-f-ccb,185,"Business services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",2,41476.50
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=WI&lby-y=2015&lby-f-ccb=186",lby-s,WI,WI,lby-y,2015,2015,lby-f-ccb,186,"Advertising & public relations services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",2,41350.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=KY&lby-y=2016&lby-f-ccb=188",lby-s,KY,KY,lby-y,2016,2016,lby-f-ccb,188,"Outdoor advertising services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",16,41000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=WI&lby-y=2014&lby-f-ccb=256",lby-s,WI,WI,lby-y,2014,2014,lby-f-ccb,256,"Limited Government",lby-f-cci,73,"Conservative Policy Organization",lby-f-ccg,10,"Ideology/Single Issue",6,40779.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=FL&lby-y=2013&lby-f-ccb=193",lby-s,FL,FL,lby-y,2013,2013,lby-f-ccb,193,"Marketing research services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",12,40000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=FL&lby-y=2015&lby-f-ccb=258",lby-s,FL,FL,lby-y,2015,2015,lby-f-ccb,258,"Democratic-based groups (but not official party committees) and generic liberal/progressive ones",lby-f-cci,74,"Liberal Policy Organization",lby-f-ccg,10,"Ideology/Single Issue",8,40000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=FL&lby-y=2016&lby-f-ccb=283",lby-s,FL,FL,lby-y,2016,2016,lby-f-ccb,283,"Drug Legalization Advocates",lby-f-cci,150,"Drug Policy",lby-f-ccg,10,"Ideology/Single Issue",8,40000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=FL&lby-y=2017&lby-f-ccb=193",lby-s,FL,FL,lby-y,2017,2017,lby-f-ccb,193,"Marketing research services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",10,40000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=FL&lby-y=2018&lby-f-ccb=193",lby-s,FL,FL,lby-y,2018,2018,lby-f-ccb,193,"Marketing research services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",8,40000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=NE&lby-y=2015&lby-f-ccb=193",lby-s,NE,NE,lby-y,2015,2015,lby-f-ccb,193,"Marketing research services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",4,40000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=SC&lby-y=2018&lby-f-ccb=192",lby-s,SC,SC,lby-y,2018,2018,lby-f-ccb,192,"Management consultants & services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",11,40000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=WI&lby-y=2016&lby-f-ccb=193",lby-s,WI,WI,lby-y,2016,2016,lby-f-ccb,193,"Marketing research services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",2,39042.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=NJ&lby-y=2018&lby-f-ccb=194",lby-s,NJ,NJ,lby-y,2018,2018,lby-f-ccb,194,"Security services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",1,39000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=WI&lby-y=2017&lby-f-ccb=193",lby-s,WI,WI,lby-y,2017,2017,lby-f-ccb,193,"Marketing research services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",1,38298.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=WI&lby-y=2018&lby-f-ccb=193",lby-s,WI,WI,lby-y,2018,2018,lby-f-ccb,193,"Marketing research services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",2,38132.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=SC&lby-y=2014&lby-f-ccb=185",lby-s,SC,SC,lby-y,2014,2014,lby-f-ccb,185,"Business services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",1,38053.93
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=VT&lby-y=2018&lby-f-ccb=288",lby-s,VT,VT,lby-y,2018,2018,lby-f-ccb,288,"Health & welfare policy",lby-f-cci,96,"Health & Welfare Policy",lby-f-ccg,10,"Ideology/Single Issue",23,37344.55
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=MA&lby-y=2015&lby-f-ccb=258",lby-s,MA,MA,lby-y,2015,2015,lby-f-ccb,258,"Democratic-based groups (but not official party committees) and generic liberal/progressive ones",lby-f-cci,74,"Liberal Policy Organization",lby-f-ccg,10,"Ideology/Single Issue",31,37196.52
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=WI&lby-y=2018&lby-f-ccb=186",lby-s,WI,WI,lby-y,2018,2018,lby-f-ccb,186,"Advertising & public relations services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",2,36056.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=CA&lby-y=2016&lby-f-ccb=193",lby-s,CA,CA,lby-y,2016,2016,lby-f-ccb,193,"Marketing research services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",20,36000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=KY&lby-y=2017&lby-f-ccb=185",lby-s,KY,KY,lby-y,2017,2017,lby-f-ccb,185,"Business services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",44,36000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=OR&lby-y=2015&lby-f-ccb=192",lby-s,OR,OR,lby-y,2015,2015,lby-f-ccb,192,"Management consultants & services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",4,36000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=WA&lby-y=2016&lby-f-ccb=188",lby-s,WA,WA,lby-y,2016,2016,lby-f-ccb,188,"Outdoor advertising services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",72,36000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=CO&lby-y=2014&lby-f-ccb=284",lby-s,CO,CO,lby-y,2014,2014,lby-f-ccb,284,"Drug Prohibition Advocates",lby-f-cci,150,"Drug Policy",lby-f-ccg,10,"Ideology/Single Issue",11,35933.32
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=AK&lby-y=2016&lby-f-ccb=190",lby-s,AK,AK,lby-y,2016,2016,lby-f-ccb,190,"Employment agencies",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",36,35500.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=ME&lby-y=2015&lby-f-ccb=288",lby-s,ME,ME,lby-y,2015,2015,lby-f-ccb,288,"Health & welfare policy",lby-f-cci,96,"Health & Welfare Policy",lby-f-ccg,10,"Ideology/Single Issue",4,35312.86
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=NE&lby-y=2015&lby-f-ccb=192",lby-s,NE,NE,lby-y,2015,2015,lby-f-ccb,192,"Management consultants & services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",4,35000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=NE&lby-y=2016&lby-f-ccb=192",lby-s,NE,NE,lby-y,2016,2016,lby-f-ccb,192,"Management consultants & services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",7,35000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=CO&lby-y=2018&lby-f-ccb=192",lby-s,CO,CO,lby-y,2018,2018,lby-f-ccb,192,"Management consultants & services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",10,34900.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=SC&lby-y=2014&lby-f-ccb=192",lby-s,SC,SC,lby-y,2014,2014,lby-f-ccb,192,"Management consultants & services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",3,34406.45
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=CO&lby-y=2013&lby-f-ccb=184",lby-s,CO,CO,lby-y,2013,2013,lby-f-ccb,184,"Beauty & barber shops",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",9,34075.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=NY&lby-y=2017&lby-f-ccb=194",lby-s,NY,NY,lby-y,2017,2017,lby-f-ccb,194,"Security services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",24,34000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=OR&lby-y=2014&lby-f-ccb=192",lby-s,OR,OR,lby-y,2014,2014,lby-f-ccb,192,"Management consultants & services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",4,34000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=WA&lby-y=2014&lby-f-ccb=186",lby-s,WA,WA,lby-y,2014,2014,lby-f-ccb,186,"Advertising & public relations services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",1,33820.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=OR&lby-y=2015&lby-f-ccb=258",lby-s,OR,OR,lby-y,2015,2015,lby-f-ccb,258,"Democratic-based groups (but not official party committees) and generic liberal/progressive ones",lby-f-cci,74,"Liberal Policy Organization",lby-f-ccg,10,"Ideology/Single Issue",12,33468.45
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=SC&lby-y=2017&lby-f-ccb=283",lby-s,SC,SC,lby-y,2017,2017,lby-f-ccb,283,"Drug Legalization Advocates",lby-f-cci,150,"Drug Policy",lby-f-ccg,10,"Ideology/Single Issue",11,33138.91
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=MT&lby-y=2015&lby-f-ccb=256",lby-s,MT,MT,lby-y,2015,2015,lby-f-ccb,256,"Limited Government",lby-f-cci,73,"Conservative Policy Organization",lby-f-ccg,10,"Ideology/Single Issue",36,33030.86
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=CO&lby-y=2016&lby-f-ccb=258",lby-s,CO,CO,lby-y,2016,2016,lby-f-ccb,258,"Democratic-based groups (but not official party committees) and generic liberal/progressive ones",lby-f-cci,74,"Liberal Policy Organization",lby-f-ccg,10,"Ideology/Single Issue",16,33000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=CO&lby-y=2013&lby-f-ccb=258",lby-s,CO,CO,lby-y,2013,2013,lby-f-ccb,258,"Democratic-based groups (but not official party committees) and generic liberal/progressive ones",lby-f-cci,74,"Liberal Policy Organization",lby-f-ccg,10,"Ideology/Single Issue",5,32512.02
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=WI&lby-y=2016&lby-f-ccb=186",lby-s,WI,WI,lby-y,2016,2016,lby-f-ccb,186,"Advertising & public relations services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",2,32450.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=VT&lby-y=2014&lby-f-ccb=192",lby-s,VT,VT,lby-y,2014,2014,lby-f-ccb,192,"Management consultants & services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",20,32341.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=CO&lby-y=2013&lby-f-ccb=185",lby-s,CO,CO,lby-y,2013,2013,lby-f-ccb,185,"Business services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",12,32000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=ME&lby-y=2013&lby-f-ccb=288",lby-s,ME,ME,lby-y,2013,2013,lby-f-ccb,288,"Health & welfare policy",lby-f-cci,96,"Health & Welfare Policy",lby-f-ccg,10,"Ideology/Single Issue",5,31970.93
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=AK&lby-y=2015&lby-f-ccb=190",lby-s,AK,AK,lby-y,2015,2015,lby-f-ccb,190,"Employment agencies",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",40,31500.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=MT&lby-y=2017&lby-f-ccb=256",lby-s,MT,MT,lby-y,2017,2017,lby-f-ccb,256,"Limited Government",lby-f-cci,73,"Conservative Policy Organization",lby-f-ccg,10,"Ideology/Single Issue",36,31476.24
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=CO&lby-y=2017&lby-f-ccb=256",lby-s,CO,CO,lby-y,2017,2017,lby-f-ccb,256,"Limited Government",lby-f-cci,73,"Conservative Policy Organization",lby-f-ccg,10,"Ideology/Single Issue",21,31000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=IA&lby-y=2018&lby-f-ccb=283",lby-s,IA,IA,lby-y,2018,2018,lby-f-ccb,283,"Drug Legalization Advocates",lby-f-cci,150,"Drug Policy",lby-f-ccg,10,"Ideology/Single Issue",2,30864.00
